id,"name","image_url","address","access","tele","open_hour","price","rental","parking","lesson","kid","homepage","created_at","updated_at","holiday","prefecture"
118,"クライミングジムCAFE ［伊勢崎］","http://www.climbing-net.com/wp-content/uploads/2014/06/cafe_1.jpg","〒372-0801
群馬県伊勢崎市宮子町3475-4","北関東自動車道駒形ICより伊勢崎方面へ車で3分","0270-61-7845","13:00～22:00","【税別価格】
初回登録料：￥500
１日料金：￥1500","シューズ￥300
チョーク￥100","有／無料／10台","-","可
10歳以上","http://ameblo.jp/bouldering-souko","2015-07-21 15:09:50","2015-07-21 15:09:50","水曜","群馬県"
119,"OVERGROUND ［鴻巣］","http://www.climbing-net.com/wp-content/uploads/2014/05/overground_1.jpg","〒369-0122
埼玉県鴻巣市南1-14-7","JR高崎線 吹上駅より徒歩7分／関越道東松山IC、東北道羽生IC・加須ICより30分","048-577-4332","平日14:00～22:30
土日祝10:00～21:00","【税込価格】
初回登録料：￥1500
１日料金：￥1800　※土日祝は通日料金のみ　
時間別料金：平日のみ￥1600（14:00～18:00）、￥1600（18:00～LAST）、￥1200（21:00～LAST）※毎週水曜レディースデイ￥1000（祝日除く）","シューズ：￥300
チョーク：無料","有／無料／6台","-","可
5歳から","http://overgroundboulder.wix.com/-overground","2015-07-21 15:10:19","2015-07-21 15:10:19","年末年始・メンテナンスなどの臨時休業","埼玉県"
120,"エナジークライミングジム春日部店","http://www.climbing-net.com/wp-content/uploads/2014/01/energy_kasukabe_2.jpg","〒344-0058
埼玉県春日部市栄町1-451","東武伊勢崎線 北春日部駅より徒歩10分","048-878-8510","平日13:00～23:00
土日祝10:00～21:00","【税込価格】
初回登録料：￥1080
１日料金：￥2160
夜間料金・時間帯：￥1620（18:00〜23:00）","シューズ：￥420
ハーネス：￥315
チョーク：￥105","有／無料／25台","初心者講習","可
４歳以上","http://www.climbing-net.com/gym_detail/energy-kasukabe/","2015-07-21 15:10:21","2015-07-21 15:10:21","第一月曜","埼玉県"
121,"craze ［川口］","http://www.climbing-net.com/wp-content/uploads/2013/09/craze_1.jpg","〒332-0023
埼玉県川口市飯塚1-18-6","JR京浜東北線 川口駅西口より徒歩8分","048-255-8025","平日17:00～23:00
土日祝10:00～20:00","【税込価格】
初回登録料：￥600（有効期限1年間）
１日料金：平日￥1620、土日祝￥1950","シューズ：￥200","-","-","可
※中学生以下のお客様は20:00までの利用","http://bouldering-gym-craze.jimdo.com/","2015-07-21 15:10:23","2015-07-21 15:10:23","金曜","埼玉県"
122,"クライミングジム ゼロ さいたま店","http://www.climbing-net.com/wp-content/uploads/2013/01/zero_saitama_1.jpg","〒362-0806
埼玉県北足立郡伊奈町小室5361-3","JR宇都宮線蓮田駅より2ｋｍ、JR高崎線上尾駅より5ｋｍ／東北自動車道久喜インターより車で15分","048-878-9685","平日12:00～23:00
土日祝10:00～21:00","【税別価格】
初回登録料：￥1000
１日料金：￥1800
夜間料金・時間帯：￥1500（平日18:00～23:00）","シューズ：￥300
チョーク：￥100","有／無料／32台","キッズ向けのスクール","可
小学生以上","http://climbing-zero.com","2015-07-21 15:10:24","2015-07-21 15:10:24","年末年始","埼玉県"
123,"クライミングジムNOSE 三郷店","http://www.climbing-net.com/wp-content/uploads/2012/12/041-11.jpg","〒341-0023埼玉県三郷市仁蔵285-3","JR武蔵野線三郷駅より新三郷ららシティ方面へ徒歩8分","050-1207-2565","平日13:00〜22:30土日祝10:00〜21:00","【税別価格】
初回登録料：￥500
１日料金：￥1700","シューズ：￥300
ハーネス：￥300","有／無料／10台","体験ボルダリング、体験ロープクライミング、ト ップロープ講習
ステップアップ式のクライミングスクール、プライベートレッスン","可※詳細はホームページをご覧下さい","http://www.nose2.org","2015-07-21 15:10:25","2015-07-21 15:10:25","月曜（祝日の場合は翌日）","埼玉県"
124,"クライミングジム＆ショップ PUMP1 川口店","http://www.climbing-net.com/wp-content/uploads/2012/12/03_no_image21.jpg","〒332-0011埼玉県川口市元郷2-3-12","JR赤羽駅東口バス乗り場より鳩ヶ谷／鳩ヶ谷公園行き2つ目、荒川大橋下車徒歩5分","048-225-2919","平日12:00～23:00土祝10:00～21:00日9:00～20:00","【税別価格】
初回登録料：￥1800１日料金：￥2000夜間料金・時間帯：￥1500（18:00～23:00）","シューズ：￥300
ハーネス：無料
チョーク：￥100
ビレイ器具：￥100","有／1日￥300／8台","トップロープスクール、ビギナースクール、レベルアップスクール、PUMP JUNIOR CLIMBING CLUB(PJCC)","可※詳細はホームページをご覧下さい","http://pump-climbing.com/gym/pump1/","2015-07-21 15:10:26","2015-07-21 15:10:26","月曜","埼玉県"
125,"エナジークライミングジム浦和店","http://www.climbing-net.com/wp-content/uploads/2012/12/039-11.jpg","〒336-0031埼玉県さいたま市南区鹿手袋3-25-8","JR埼京線・武蔵野線武蔵浦和駅より徒歩8分／JR埼京線中浦和駅より徒歩6分","048-838-1850","平日13:00～22:30土11:00～22:00日祝10:00～20:00","【税込価格】
初回登録料：￥1080
１日料金：￥2160
夜間料金・時間帯：￥1620（18:00～）","シューズ：￥440
ハーネス：￥330
チョーク：￥110
ロープ：￥540","有／無料／17台","体験コース：￥4320／初心者講習：￥4320／リード講習：￥5400","可
小学生以上","http://www7a.biglobe.ne.jp/~energy/","2015-07-21 15:10:26","2015-07-21 15:10:26","第1月曜日（祝日の場合は翌日）","埼玉県"
126,"クライミングジム NOBOROCK ［大宮］","http://www.climbing-net.com/wp-content/uploads/2012/06/noborock01.jpg","〒330-0845埼玉県さいたま市大宮区仲町1-54-3 ビジョナリーⅢB１","JR・東武野田線大宮駅東口より徒歩3分","048-645-8569","平日14:00〜23:00土日祝10:00〜21:00","初回登録料：￥1000１日料金：男性￥1600、女性・学生￥1300","シューズ：￥200チョーク：￥100","-","-","可
専用壁･専用時間帯あり
キッズ向け用具レンタルあり
レッスンあり（毎週土曜10:30～12:00キッズスクール開催中・有料）
対象年齢：6歳〜12歳","http://noborock.com","2015-07-21 15:10:28","2015-07-21 15:10:28","なし","埼玉県"
127,"ミストラルクライミングジム越谷","http://www.climbing-net.com/wp-content/uploads/2012/12/037-11.jpg","〒343-0804埼玉県越谷市南荻島2696","東武伊勢崎線 越谷駅よりバス野中下車徒歩1分","048-970-6334","平日13:00〜22:30土日祝10:00〜20:00","【税込価格】
初回登録料：￥1080１日料金：￥2160
夜間料金・時間帯：￥1620（18:00～）￥1080（21:00～）","シューズ：￥430ハーネス：￥320チョーク：￥230ビレイ器具：無料","有／無料／20台","ビギナー講習、3ヶ月スクール、アウトドア講習、セルフレスキュー講習","可※詳細はホームページをご覧下さい","http://mistralclimbinggym.jimdo.com/","2015-07-21 15:10:28","2015-07-21 15:10:28","月曜","埼玉県"
128,"クライムパーク ベースキャンプ ［入間］","http://www.climbing-net.com/wp-content/uploads/2012/12/036-11.jpg","〒358-0002
埼玉県入間市東町7-1-7","西武池袋線 武蔵藤沢駅より徒歩13分／圏央道入間ICより3.4km","04-2968-3818","平日12:30～22:30
土10:00～21:00
日祝10:00～20:00","【税別価格】
初回登録料：経験者￥1000、未経験者￥2000（体験クライミング受講者）
１日料金：￥2000
夜間料金・時間帯：平日￥1500（～18:00）、平日￥1500（18:00～）、土日祝￥1200（18:00～）","シューズ：￥300
ハーネス：￥100
チョーク：￥100
ビレイ器具：￥100
ロープ：￥500","有／無料／50台","体験クライミング、ビギナーレベルアップレッスン、トップロープビレイ講習、リードマスター講習など","可
※詳細はホームページをご覧下さい","http://www.b-camp.jp/","2015-07-21 15:10:30","2015-07-21 15:10:30","なし（臨時休業有）","埼玉県"
129,"クライミングジム CoCoRock ［新座］","http://www.climbing-net.com/wp-content/uploads/2012/12/035-11.jpg","〒352-0011埼玉県新座市野火止8-8-13","JR武蔵野線新座駅より徒歩20分／西武バス膝折横町下車徒歩5分","048-487-7328","平日10:00〜23:30土日祝9:00〜23:30","初回登録料：￥1200１日料金：平日￥1800、土日祝日￥1900","シューズ：無料チョーク：無料","有／無料／6台","-","可※詳細お問合せください","http://cocorock.jp/","2015-07-21 15:10:38","2015-07-21 15:10:38","火曜（祝日の場合は営業）","埼玉県"
130,"ライムストーン クライミングクラブ ［埼玉県入間郡］","http://www.climbing-net.com/wp-content/uploads/2012/12/034-1.jpg","〒354-0046埼玉県入間郡三芳町竹間沢東17-1","東武東上線柳瀬川駅より徒歩10分／関越道所沢ICから8分・浦和所沢バイパス沿い","049-293-3372","平日13:00～23:00土祝11:00～21:00日10:00～20:00","【税別価格】
初回登録料：￥1500
１日料金：平日￥1800、土日祝￥2000
夜間料金・時間帯：平日￥1500（18:00～）￥1200（21:00～）、土日祝￥1500（18:00～）　","シューズ：￥300チョーク：￥100","有／無料／8台","初心者、中級者対象　レベルUPレッスン","可
※小学生以上(小学生の児童には必ず保護者が同伴、指導のこと）
※小学生以下の利用時間は19:00まで","http://limestone.jp/","2015-07-21 15:10:39","2015-07-21 15:10:39","月曜　（祝日の場合は翌日）","埼玉県"
131,"クライミングジム サムレットハイ ［飯能］","http://www.climbing-net.com/wp-content/uploads/2012/12/033-1.jpg","〒357-0035埼玉県飯能市柳町2-2","JR八高線東飯能駅西口より徒歩1分／西武線飯能駅より徒歩8分","042-974-9717","平日15:00〜22:00土日祝11:00〜20:00","初回登録料：￥1000
２時間：￥1200、延長３０分￥100","シューズ：￥200チョーク：無料","-","-","-","http://www.samret-high.net/","2015-07-21 15:10:40","2015-07-21 15:10:40","木曜（臨時休業あり）","埼玉県"
132,"ロッククラフト川越","http://www.climbing-net.com/wp-content/uploads/2012/12/032-11.jpg","〒350-1122埼玉県川越市脇田町32-2 三豊ゴム川越ビル1F","JR・東武東上線 川越駅・東武東上線 川越市駅・西武新宿線本川越駅のいずれからも徒歩5分","049-226-1426","平日13:00～22:30土日祝日9:30～20:00","【税込価格】
初回登録料：￥1000
平日１日料金：一般男性￥1600、女性・学生￥1300
土日祝日１日料金：一般男性￥2000、女性・学生￥1600","シューズ：￥400
ハーネス：￥300
チョーク：￥100
ロープ：￥400","-","リードクライミング&ビレイ・ボルダリングスキル・Jr教室","基本的には小学生以上の方が利用可能
小学生未満の方も利用できますが条件アリ","http://ameblo.jp/rockcraft-kawagoe/","2015-07-21 15:10:41","2015-07-21 15:10:41","火曜","埼玉県"
133,"深谷クライミングヴィレッジ","http://www.climbing-net.com/wp-content/uploads/2012/12/031-1.jpg","〒366-0051埼玉県深谷市上柴町東3-13-16 （深谷スポーツヴィレッジ内）","JR高崎線 籠原駅より 深谷日赤行きバス 上柴町東三丁目西下車 徒歩3分","048-578-6625","平日10:00～24:00
土日9:00～23:00","【税別価格】
初回登録料：￥1000
１日料金：￥2000
夜間料金・時間帯：￥1500（18:00～23:00）
ビジター料金：40分￥700（以降20分ごと課金方式￥300）
メンバー料金：ディパスOPEN～23:00￥1500、ナイトパスOPEN～23:00￥1500","シューズ：￥300
ハーネス：￥300
チョーク：￥100
ビレイ器具：￥100
ロープ：￥500","有／無料／100台","有
※詳細はお問い合わせ下さい","可
小学生から利用可能（６歳から）","HP：http://fukaya-sv.jp/
Facebook：深谷クライミングヴィレッジ FACEBOOK
ブログ：http://ameblo.jp/fukayasportsvillage","2015-07-21 15:10:42","2015-07-21 15:10:42","なし（年末年始のみ休業予定）","埼玉県"
134,"クライミングジム ヴァート ［熊谷］","http://www.climbing-net.com/wp-content/uploads/2012/12/030-1.jpg","〒360-0811埼玉県熊谷市原島664-1","JR熊谷駅からバイパス経由妻沼行きバス テレビ熊谷前下車／関越道花園ICより15分","048-598-8475","平日15:00～23:00土12:00～22:00日祝10:00～20:00","【税込価格】
初回登録料：￥540
１日料金：平日￥1620、土日祝¥1950
夜間料金・時間帯：平日￥1300（21:00～）、土￥1620（20:00～）、日祝￥1620（18:00～）","シューズ：￥320チョーク：￥110","有／無料／25台","登り方の基礎を中心に初心者向けの無料ボルダースクールを実施中。毎月月初めに実施日をブログにて公開","可※詳細はホームページをご覧下さい","http://vert-climbing.blogspot.jp/","2015-07-21 15:10:44","2015-07-21 15:10:44","月曜（祝日の場合翌日）","埼玉県"
